X,Y,Society Name,Machines,Site Name,Full Addre,Site Addre,Town,Country,Territoria,addrtype,addrlocat
174.7379975,-36.782412,Quattro Foundation,4,North Shore Entertainment Centre,187 Archers Road Glenfield,187 Archers Road,Glenfield,NZ,North Shore City,street_address,ROOFTOP
174.885971,-40.900557,Quattro Foundation,8,STORAGE,,,,NZ,,country,APPROXIMATE
168.3509805,-46.4042012,Queen's Park Golf Club Inc,3,Queen's Park Golf Club,Kelvin Street Invercargill,Kelvin Street,Invercargill,NZ,Invercargill City,route,GEOMETRIC_CENTER
174.981211,-41.1745049,Quinns Post Tavern Community Trust,18,Stokes Valley Tavern Ltd,8 - 14 Evans St Stokes Valley,8 - 14 Evans St,Stokes Valley,NZ,Hutt City,subpremise,ROOFTOP
175.0566775,-41.1302266,Quinns Post Tavern Community Trust,16,Quinn's Post Tavern,Ward Street Upper Hutt,Ward Street,Upper Hutt,NZ,Upper Hutt City,route,GEOMETRIC_CENTER
175.1681688,-38.3356944,Quota Club Te Kuiti Inc,12,Quota Club Te Kuiti,71 Taupiri Street Te Kuiti,71 Taupiri Street,Te Kuiti,NZ,Waitomo District,street_address,ROOFTOP
172.3642263,-43.7004576,Rabbiters Rest Sports Foundation,6,Springston Hotel,Leeston Road Christchurch,Leeston Road,Christchurch,NZ,Christchurch City,route,GEOMETRIC_CENTER
175.2799108,-39.4273134,Raetihi Cosmopolitan Club Inc,9,Raetihi Cosmopolitan Club Inc,32 Seddon St Raetihi,32 Seddon St,Raetihi,NZ,Ruapehu District,street_address,ROOFTOP
174.8710319,-37.7978956,Raglan Club Inc,0,Raglan Bowling Club,19 James Street Raglan,19 James Street,Raglan,NZ,Waikato District,street_address,ROOFTOP
174.8702908,-37.7998848,Raglan Club Inc,18,Raglan Club Inc,22-24 Bow Street Raglan,22-24 Bow Street,Raglan,NZ,Waikato District,subpremise,ROOFTOP
173.8036793,-39.3274336,Rahotu Tavern Sports and Charitable Trust,2,Rahotu Tavern,Main Road Rahotu,Main Road,Rahotu,NZ,South Taranaki District,locality,APPROXIMATE
172.6839837,-43.5287879,Rangers Association Football Club Inc,2,Rangers Association Football Club,158 McGregors Road Christchurch,158 McGregors Road,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.5957178,-43.304677,Rangiora Returned Services Association Club Inc,12,Rangiora RSA Club,82 Victoria Street Rangiora,82 Victoria Street,Rangiora,NZ,Waimakariri District,street_address,ROOFTOP
176.8275577,-37.9762332,Rangitaiki Cosmopolitan Club Inc,14,Rangitaiki Cosmopolitan Club,Bridge Street Edgecumbe,Bridge Street,Edgecumbe,NZ,Whakatane District,route,GEOMETRIC_CENTER
175.5623004,-40.2255554,Rangitikei Club Inc,18,Rangitikei Club,6-10 Bowen Street Feilding,6-10 Bowen Street,Feilding,NZ,Manawatu District,subpremise,ROOFTOP
174.8058496,-36.8769075,Rawhiti Bowling Club Inc,6,Rawhiti Bowling Club,14 Rangitoto Avenue Remuera,14 Rangitoto Avenue,Remuera,NZ,Auckland City,street_address,ROOFTOP
172.7253022,-43.5045411,Rawhiti Golf Club Inc,1,Rawhiti Golf Club,Shaw Avenue Christchurch,Shaw Avenue,Christchurch,NZ,Christchurch City,route,GEOMETRIC_CENTER
174.5757722,-36.8638669,Redwood Park Golf Club Inc,4,Redwood Park Golf Club,"13 Knox Road, Swanson","13 Knox Road,",Swanson,NZ,Waitakere City,street_address,ROOFTOP
173.9558928,-41.5300482,Redwood Trust Inc,18,Redwood Tavern,70 Cleghorn Street Blenheim,70 Cleghorn Street,Blenheim,NZ,Marlborough District,street_address,ROOFTOP
172.5857446,-43.5351153,Riccarton Club Inc,18,Riccarton Club,"66B Wharenui Road, Riccarton","66B Wharenui Road,",Riccarton,NZ,Christchurch City,street_address,ROOFTOP
172.655655,-43.519561,Richmond Workingmen's Club & MSA,18,Richmond WMC & MSA,75 London Street Christchurch,75 London Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
168.0153738,-46.3511898,Riverton RSA Memorial Club Inc,6,Riverton RSA Memorial Club,141 Palmerston Street Riverton,141 Palmerston Street,Riverton,NZ,Southland District,street_address,ROOFTOP
175.3793166,-40.1988784,RNZAF Base Ohakea Corporals Club,1,RNZAF Base Ohakea Junior Ranks Club,Ngatapa Street Ohakea,Ngatapa Street,Ohakea,NZ,Manawatu District,route,GEOMETRIC_CENTER
174.7310618,-36.8743571,Rocky Nook Bowls Inc,4,Rocky Nook Bowling Club,27 Wolesley Street Auckland,27 Wolesley Street,Auckland,NZ,Auckland City,street_address,ROOFTOP
176.2610865,-38.1336831,Rotorua Bowling Club (Inc),2,Rotorua Bowling Club,Government Gardens Rotorua,Government Gardens,Rotorua,NZ,Rotorua District,point_of_interest,APPROXIMATE
176.2500146,-38.1348469,Rotorua Citizens Club Inc,18,Rotorua Citizens Club,Cnr Arawa & Rangiuru Streets Rotorua,Cnr Arawa & Rangiuru Streets,Rotorua,NZ,Rotorua District,intersection,APPROXIMATE
176.2544933,-38.1492711,Rotorua Club Inc,6,Rotorua Club,278 Fenton Street Rotorua,278 Fenton Street,Rotorua,NZ,Rotorua District,street_address,ROOFTOP
176.2399145,-38.1632012,Rotorua Commercial Travellers Association Inc,12,Rotorua Commercial Travellers Association,Moncur Drive Rotorua,Moncur Drive,Rotorua,NZ,Rotorua District,route,GEOMETRIC_CENTER
176.2515217,-38.1358476,Rotorua RSA (Inc),18,Rotorua RSA,Haupapa Street Rotorua,Haupapa Street,Rotorua,NZ,Rotorua District,route,GEOMETRIC_CENTER
174.8600888,-41.1151913,Royal New Zealand Police College Club Inc,1,RNZ Police College,Papakowhai Road Porirua,Papakowhai Road,Porirua,NZ,Porirua City,route,GEOMETRIC_CENTER
175.5024711,-36.9892947,Royal Oak Hotel Community Foundation,3,Royal Oak Hotel,Thames Coast Road Tapu,Thames Coast Road,Tapu,NZ,Thames-Coromandel District,route,GEOMETRIC_CENTER
174.7756218,-36.9125873,Royal Oak Racquets Club Inc,3,Royal Oak Raquets Club,"116 Symonds Street, Royal Oak","116 Symonds Street,",Royal Oak,NZ,Auckland City,street_address,ROOFTOP
174.7749639,-36.9120964,Royal Oak Trust,18,Royal Oak Entertainment Centre,713 Mt Albert Road Royal Oak,713 Mt Albert Road,Royal Oak,NZ,Auckland City,street_address,ROOFTOP
176.0989301,-40.2080667,Ruahine Club Inc,3,Ruahine Club,6 Gordon Street Dannevirke,6 Gordon Street,Dannevirke,NZ,Tararua District,street_address,RANGE_INTERPOLATED
174.0212512,-36.1357592,Ruawai Bowling Club (Inc),3,Ruawai Bowling Club,2 Reeve Street Ruawai,2 Reeve Street,Ruawai,NZ,Kaipara District,street_address,ROOFTOP
171.2536282,-42.397379,Runanga Workingmens Club & Mutual School of Arts,5,Runanga WMC & Mutual School of Arts,Corner Hall Jones and Pitt Streets Runanga,Corner Hall Jones and Pitt Streets,Runanga,NZ,Grey District,intersection,APPROXIMATE
174.1243969,-35.2614651,Russell RSA Inc,4,Russell RSA,Chapel Street Russell,Chapel Street,Russell,NZ,Far North District,route,GEOMETRIC_CENTER
172.5557154,-43.4954464,Russley Golf Club Inc,2,Russley Golf Club,428 Memorial Avenue Christchurch,428 Memorial Avenue,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
168.347235,-46.4114688,Saints Charitable Trust,0,Saints and Sinners,34 Dee Street Invercargill,34 Dee Street,Invercargill,NZ,Invercargill City,street_address,RANGE_INTERPOLATED
168.3491087,-46.4132445,Saints Charitable Trust,17,The Goldmine,25 Tay Street Invercargill,25 Tay Street,Invercargill,NZ,Invercargill City,street_address,ROOFTOP
174.7374535,-36.8978539,Sandringham Bowling Club Inc,4,Sandringham Bowling Club,64 Kiwitea Street Sandringham,64 Kiwitea Street,Sandringham,NZ,Auckland City,street_address,ROOFTOP
174.779731,-36.8538766,Scottwood Group,0,Ballroom Billiards Salloon,164 Parnell Road Parnell,164 Parnell Road,Parnell,NZ,Auckland City,street_address,ROOFTOP
174.7916302,-36.8884316,Scottwood Group,0,Frankies,292 Great South Road Auckland,292 Great South Road,Auckland,NZ,Auckland City,street_address,ROOFTOP
174.7129978,-36.869744,Scottwood Group,18,Harlequin Bar and Cafe,1130 Great North Road Auckland,1130 Great North Road,Auckland,NZ,Auckland City,street_address,ROOFTOP
174.748304,-36.8576227,Scottwood Group,0,Harp and Crown,"106 Ponsonby Road, Ponsonby","106 Ponsonby Road,",Ponsonby,NZ,Auckland City,street_address,ROOFTOP
174.7537521,-36.8589049,Scottwood Group,7,Kenny's Bar and Grill (Auckland),473 - 533 Karangahape Road Auckland,473 - 533 Karangahape Road,Auckland,NZ,Auckland City,subpremise,ROOFTOP
174.7138149,-36.8693832,Scottwood Group,18,The Crown Hotel,"1104 Great North Road, Point Chevalier Auckland","1104 Great North Road, Point Chevalier",Auckland,NZ,Auckland City,street_address,ROOFTOP
172.5534742,-43.5170761,Scottwood Group,15,Avonhead Tavern,120 Withells Road Christchurch,120 Withells Road,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.6377098,-43.5297272,Scottwood Group,15,Casino Bar and Cafe,137 Gloucester Street Christchurch,137 Gloucester Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.6498532,-43.5327861,Scottwood Group,18,Fitzgerald Arms,331 Cashel Street Christchurch,331 Cashel Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.5088707,-43.5867847,Scottwood Group,18,Golden Mile Tavern,819 Trents Road Christchurch,819 Trents Road,Christchurch,NZ,Christchurch City,street_address,RANGE_INTERPOLATED
172.6826072,-43.5494903,Scottwood Group,18,Micky Finns Ale House Ltd,"608-610 Ferry Road, Woolston","608-610 Ferry Road,",Woolston,NZ,Christchurch City,subpremise,ROOFTOP
172.6368392,-43.5424064,Scottwood Group,10,O'Malleys Irish Pub,480 Columbo Street Christchurch,480 Columbo Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.6619605,-43.4989353,Scottwood Group,18,O'Shea's Public House,122 Marshlands Road Christchurch,122 Marshlands Road,Christchurch,NZ,Christchurch City,street_address,RANGE_INTERPOLATED
172.6461603,-43.5086358,Scottwood Group,7,Schroeder's Tavern,680 Barbadoes Street Christchurch,680 Barbadoes Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.642345,-43.5365297,Scottwood Group,9,Southlander Hotel,270 St Asaph Street Christchurch,270 St Asaph Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.6345986,-43.5318575,Scottwood Group,10,The Edge (a.k.a. The Rockpool),85 Hereford Street Christchurch,85 Hereford Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
172.6573078,-43.53073,Scottwood Group,15,Tristans,401 Worcester Street Christchurch,401 Worcester Street,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
170.3940338,-45.8976615,Scottwood Group,14,Fairfield Tavern,78 Main Road Fairfield,78 Main Road,Fairfield,NZ,Dunedin City,street_address,ROOFTOP
170.5134288,-45.8596052,Scottwood Group,12,Harleys Bar and Bistro,746 Great King Street Dunedin,746 Great King Street,Dunedin,NZ,Dunedin City,street_address,RANGE_INTERPOLATED
170.3535359,-45.8847187,Scottwood Group,10,Hotel Motel Taieri,6 Gordon Road Mosgiel,6 Gordon Road,Mosgiel,NZ,Dunedin City,street_address,ROOFTOP
174.9029426,-37.2002666,Scottwood Group,0,Bar Seddon / Ploughmans Carvery,56 - 60 King Street Pukekohe,56 - 60 King Street,Pukekohe,NZ,Franklin District,street_address,ROOFTOP
171.2081428,-42.4484195,Scottwood Group,0,Opposition Bar & Club,29 Boundary Street Greymouth,29 Boundary Street,Greymouth,NZ,Grey District,street_address,ROOFTOP
175.2573182,-37.7670605,Scottwood Group,0,BJ Restaurant and Bar,265 Te Rapa Road Hamilton,265 Te Rapa Road,Hamilton,NZ,Hamilton City,street_address,ROOFTOP
175.2838318,-37.7903808,Scottwood Group,18,Clover Billiards,31 Alexander Street Hamilton,31 Alexander Street,Hamilton,NZ,Hamilton City,street_address,ROOFTOP
175.281388,-37.7845903,Scottwood Group,18,Richies Casino Bar,6a Bryce Street Hamilton,6a Bryce Street,Hamilton,NZ,Hamilton City,street_address,ROOFTOP
175.2940283,-37.7933147,Scottwood Group,0,The Cook Cafe & Bar,7 Cook Street Hamilton,7 Cook Street,Hamilton,NZ,Hamilton City,street_address,ROOFTOP
175.2384041,-37.7842581,Scottwood Group,18,The Grandview,"Grandview Mall, Cnr Grandview Road and Hyde Avenue Hamilton","Grandview Mall, Cnr Grandview Road and Hyde Avenue",Hamilton,NZ,Hamilton City,route,GEOMETRIC_CENTER
175.6732775,-37.3824347,Scottwood Group,12,Criterion Hotel,145 Normanby Road Paeroa,145 Normanby Road,Paeroa,NZ,Hauraki District,street_address,ROOFTOP
175.8412031,-37.3927307,Scottwood Group,12,Golden Cross Hotel,44 Rosemont Road Waihi,44 Rosemont Road,Waihi,NZ,Hauraki District,street_address,ROOFTOP
173.6859893,-42.4114492,Scottwood Group,6,New Commercial Hotel,20 Brighton Street Kaikoura,20 Brighton Street,Kaikoura,NZ,Kaikoura District,street_address,ROOFTOP
176.6989753,-38.0846351,Scottwood Group,18,Pinelands Moter Hotel,837 Paramihana Drive Kawerau,837 Paramihana Drive,Kawerau,NZ,Kawerau District,locality,APPROXIMATE
175.4247228,-40.2923759,Scottwood Group,6,Rongotea Tavern,Thames St Rongotea,Thames St,Rongotea,NZ,Manawatu District,route,GEOMETRIC_CENTER
174.877385,-36.9806746,Scottwood Group,18,Bus Stop Bar & Grill,586 Great South Road Papatoetoe,586 Great South Road,Papatoetoe,NZ,Manukau City,street_address,ROOFTOP
174.9043628,-36.8985281,Scottwood Group,15,Cue Bar (Highland Park),"Unit C, 495 Pakuranga Road Highland Park","Unit C, 495 Pakuranga Road",Highland Park,NZ,Manukau City,street_address,ROOFTOP
174.8855711,-36.9890009,Scottwood Group,18,Cue Bar (Manukau),16c Bakerfield Place Manukau City,16c Bakerfield Place,Manukau City,NZ,Manukau City,street_address,ROOFTOP
174.7863017,-36.9655642,Scottwood Group,0,Kiwi International Motor Inn,150 McKenzie Road Mangere,150 McKenzie Road,Mangere,NZ,Manukau City,street_address,ROOFTOP
174.9102375,-37.0462696,Scottwood Group,0,Pistachios Cafe and Bar,"60 Walter Strevens Drive, Conifer Grove","60 Walter Strevens Drive,",Conifer Grove,NZ,Manukau City,street_address,RANGE_INTERPOLATED
175.5313741,-37.6573709,Scottwood Group,0,Council Bar and Grill,50 Canada Street Morrinsville,50 Canada Street,Morrinsville,NZ,Matamata-Piako District,street_address,ROOFTOP
175.7745077,-37.8097916,Scottwood Group,5,Cuebar (Matamata),94 Broadway Matamata,94 Broadway,Matamata,NZ,Matamata-Piako District,street_address,ROOFTOP
175.5272027,-37.6586794,Scottwood Group,12,Morrinsville Hotel,214 Thames St Morrinsville,214 Thames St,Morrinsville,NZ,Matamata-Piako District,street_address,ROOFTOP
175.4939551,-37.4986789,Scottwood Group,3,Tahuna Tavern,Huia Street Tahuna,Huia Street,Tahuna,NZ,Matamata-Piako District,route,GEOMETRIC_CENTER
176.9174923,-39.4889886,Scottwood Group,0,Thumpyz Bar,21 Hastings Street Napier,21 Hastings Street,Napier,NZ,Napier City,street_address,ROOFTOP
173.2791515,-41.2624409,Scottwood Group,6,Castaways Restaurant and Bar,72 Vickerman Street Port Nelson,72 Vickerman Street,Port Nelson,NZ,Nelson City,street_address,ROOFTOP
173.286804,-41.2728047,Scottwood Group,15,Royal Hotel,152 Bridge Street Nelson,152 Bridge Street,Nelson,NZ,Nelson City,street_address,ROOFTOP
174.5620584,-36.777645,Scottwood Group,18,Tavern In the Park,"Main Road, Albany","Main Road,",Albany,NZ,North Shore City,route,GEOMETRIC_CENTER
174.763748,-36.7923325,Scottwood Group,18,Tenpin Takapuna,1/4 Fred Thomas Drive Takapuna,1/4 Fred Thomas Drive,Takapuna,NZ,North Shore City,subpremise,ROOFTOP
174.7966955,-36.8274402,Scottwood Group,0,Torpedo Bay,"Restaurant 2, Devonport Wharf Devonport","Restaurant 2, Devonport Wharf",Devonport,NZ,North Shore City,sublocality_level_1,APPROXIMATE
177.28454,-38.0030379,Scottwood Group,13,The New Opotiki Hotel,Cnr Church and Kelly Streets Opotiki,Cnr Church and Kelly Streets,Opotiki,NZ,Opotiki District,intersection,APPROXIMATE
175.6094399,-40.3555711,Scottwood Group,0,The Lone Indian Bar and Cafe,196 The Square Palmerston North,196 The Square,Palmerston North,NZ,Palmerston North City,street_address,RANGE_INTERPOLATED
174.8659716,-41.1415621,Scottwood Group,18,Graffiti Sports Bar and Cafe,"10 Mentor Lane, Cannons Creek","10 Mentor Lane,",Cannons Creek,NZ,Porirua City,street_address,ROOFTOP
174.6899519,-36.5815524,Scottwood Group,8,Creole Bar and Brasserie,310 Main Road Orewa,310 Main Road,Orewa,NZ,Rodney District,locality,APPROXIMATE
174.2989001,-39.4304571,Scottwood Group,10,Coronation Hotel,67 Bridge Street Eltham,67 Bridge Street,Eltham,NZ,South Taranaki District,street_address,RANGE_INTERPOLATED
175.8366513,-40.456319,Scottwood Group,10,Post Office Hotel,164 Main Street Pahiatua,164 Main Street,Pahiatua,NZ,Tararua District,street_address,ROOFTOP
176.0745506,-38.6863334,Scottwood Group,18,Taupo Superbowl,80 Tamamutu Street Taupo,80 Tamamutu Street,Taupo,NZ,Taupo District,street_address,ROOFTOP
176.1698362,-37.683714,Scottwood Group,0,Hotel St Amand,105 The Strand Tauranga,105 The Strand,Tauranga,NZ,Tauranga District,street_address,ROOFTOP
176.1651295,-37.6877975,Scottwood Group,18,Tenpin Tauranga,135-141 13th Avenue Tauranga,135-141 13th Avenue,Tauranga,NZ,Tauranga District,locality,APPROXIMATE
172.5966263,-43.3036177,Scottwood Group,4,Mickey Finn's,93 Ivory Street Rangiora,93 Ivory Street,Rangiora,NZ,Waimakariri District,street_address,ROOFTOP
175.4687741,-37.89304738,Scottwood Group,18,The National Hotel,Main Street Cambridge,Main Street,Cambridge,NZ,Waipa District,route,GEOMETRIC_CENTER
174.6300931,-36.8604048,Scottwood Group,18,Superstrike Bowling Centre,199 Lincoln Road Henderson,199 Lincoln Road,Henderson,NZ,Waitakere City,street_address,ROOFTOP
174.6141032,-36.8969641,Scottwood Group,0,Westcoaster Licensed Restaurant,225 Henderson Valley Road Henderson,225 Henderson Valley Road,Henderson,NZ,Waitakere City,street_address,ROOFTOP
175.04995,-39.9316809,Scottwood Group,0,Ikon Systems Ltd,146 Victoria Street Wanganui,146 Victoria Street,Wanganui,NZ,Wanganui District,street_address,RANGE_INTERPOLATED
175.0478045,-39.9306084,Scottwood Group,8,Sportz Bar and Grill,197 Victoria Avenue Wanganui,197 Victoria Avenue,Wanganui,NZ,Wanganui District,street_address,ROOFTOP
174.780742,-41.2931009,Scottwood Group,0,Ballroom Billiard Saloon,"1st floor, 68 Courtenay Place Wellington","1st floor, 68 Courtenay Place",Wellington,NZ,Wellington City,subpremise,ROOFTOP
176.9981156,-37.9506077,Scottwood Group,18,Whakatane Hotel,79 The Strand Whakatane,79 The Strand,Whakatane,NZ,Whakatane District,street_address,ROOFTOP
174.885971,-40.900557,Scottwood Group,61,STORAGE,,,,NZ,,country,APPROXIMATE
174.7748191,-36.9104783,Seagull Trust,18,Jokers Wild,"Shop 18, 691 Manukau Road, Royal Oak Auckland","Shop 18, 691 Manukau Road, Royal Oak",Auckland,NZ,Auckland City,subpremise,ROOFTOP
174.9043628,-36.8985281,Seagull Trust,18,The Office Bar and Cafe,"Unit P, 495 Pakuranga Road, Highland Park","Unit P, 495 Pakuranga Road,",Highland Park,NZ,Manukau City,street_address,ROOFTOP
174.6692188,-36.90949,Seagull Trust,18,Grilla's Licensed Restaurant,"4036 Great North Rd, Kelston","4036 Great North Rd, Kelston",Kelston,NZ,Waitakere City,highway,way
174.8302312,-41.3225663,Seatoun Bowling Club Inc,3,Seatoun Bowling Club Inc,"16 Dundas Street, Seatoun","16 Dundas Street,",Seatoun,NZ,Wellington City,street_address,RANGE_INTERPOLATED
174.8290862,-41.3214709,Seatoun Returned Services Association Inc,4,Seatoun Returned Services Association Inc,38 Ferry Street Seatoun,38 Ferry Street,Seatoun,NZ,Wellington City,street_address,ROOFTOP
173.9600183,-41.5051625,Seddon Shield District Hotels Charitable Trust,14,Grove Tavern,Grove Road Blenheim,Grove Road,Blenheim,NZ,Marlborough District,route,GEOMETRIC_CENTER
173.0785916,-41.3863953,Seddon Shield District Hotels Charitable Trust,8,Junction Hotel,Main Road Spring Creek,Main Road,Spring Creek,NZ,Marlborough District,route,GEOMETRIC_CENTER
174.0067621,-41.2887704,Seddon Shield District Hotels Charitable Trust,10,Oxleys Tavern,1 London Quay Picton,1 London Quay,Picton,NZ,Marlborough District,route,GEOMETRIC_CENTER
173.9600183,-41.5051625,Seddon Shield District Hotels Charitable Trust,17,Royal Hotel,Grove Road Blenheim,Grove Road,Blenheim,NZ,Marlborough District,route,GEOMETRIC_CENTER
174.885971,-40.900557,Seddon Shield District Hotels Charitable Trust,3,STORAGE,,,,NZ,,country,APPROXIMATE
174.7966955,-36.8274402,Senior Ratings Fleet Mess HMNZS Philomel,2,Senior Ratings Fleet Mess HMNZS Philomel,Naval Base Devonport,Naval Base,Devonport,NZ,North Shore City,sublocality_level_1,APPROXIMATE
175.6050441,-40.3585823,Shamrock Trust,10,Cafe De Paris Tavern,267 Main Street Palmerston North,267 Main Street,Palmerston North,NZ,Palmerston North City,street_address,ROOFTOP
174.8731422,-41.2229886,Shandon Golf Club Inc,5,Shandon Golf Club,Gear Island Petone,Gear Island,Petone,NZ,Hutt City,route,GEOMETRIC_CENTER
174.7166839,-36.6156019,Silverdale & Districts RSA (Inc),5,Silverdale & Districts RSA,43a Vipond Road Whangaparaoa,43a Vipond Road,Whangaparaoa,NZ,Rodney District,street_address,ROOFTOP
174.67688,-36.6188173,Silverdale Bowling Club Inc,3,Silverdale Bowling Club,"Memorial park, State Highway Silverdale","Memorial park, State Highway",Silverdale,NZ,Hamilton City,locality,APPROXIMATE
173.1464365,-41.3588345,Soccer Nelson Inc,4,Travellers Rest,"Main Road, Appleby","Main Road,",Appleby,NZ,Tasman District,route,GEOMETRIC_CENTER
174.899403,-36.9281377,South Auckland Charitable Trust,18,Headin Home Bar & Grill,1/317 Ti Rakau Drive Pakuranga,1/317 Ti Rakau Drive,Pakuranga,NZ,Manukau City,subpremise,ROOFTOP
174.9421427,-37.0627312,South Auckland Charitable Trust,18,Horse 'n' Hoe,163-165 Great South Road Papakura,163-165 Great South Road,Papakura,NZ,Papakura District,street_address,ROOFTOP
174.9446866,-37.0642663,South Auckland Charitable Trust,18,Roadhouse Bar & Diner,238-246 Great South Road Papakura,238-246 Great South Road,Papakura,NZ,Papakura District,street_address,ROOFTOP
175.8709892,-37.2072051,South Auckland Charitable Trust,12,The Palms Tavern,413-419 Port Road Whangamata,413-419 Port Road,Whangamata,NZ,Thames-Coromandel District,subpremise,ROOFTOP
174.885971,-40.900557,South Auckland Charitable Trust,18,STORAGE,,,,NZ,,country,APPROXIMATE
171.2432668,-44.3906197,South Canterbury Returned Services Association Inc,12,South Canterbury Returned Services Association,21 Wai-iti Road Timaru,21 Wai-iti Road,Timaru,NZ,Timaru District,street_address,ROOFTOP
171.0420139,-44.7372588,South Canterbury Returned Services Association Inc Welfare Trust,9,Criterion Hotel,198 Queen Street Waimate,198 Queen Street,Waimate,NZ,Waimate District,street_address,ROOFTOP
171.8642103,-42.1193854,South Island Emergency Rescue Trust,5,Dawson's Hotel,74 Broadway Reefton,74 Broadway,Reefton,NZ,Buller District,street_address,ROOFTOP
172.6369313,-43.4377031,South Island Emergency Rescue Trust,12,Belfast Tavern,899 Main North Road Belfast,899 Main North Road,Belfast,NZ,Christchurch City,street_address,ROOFTOP
172.6377091,-43.5299858,South Island Emergency Rescue Trust,0,Coachman,144 Gloucester St Christchurch,144 Gloucester St,Christchurch,NZ,Christchurch City,street_address,ROOFTOP
171.2084447,-42.4540019,South Island Emergency Rescue Trust,16,Revingtons Hotel,Tainui Street Greymouth,Tainui Street,Greymouth,NZ,Grey District,route,GEOMETRIC_CENTER
169.1402694,-44.6941246,South Island Emergency Rescue Trust,0,Barrows Tavern,20 Ardmore Street Wanaka,20 Ardmore Street,Wanaka,NZ,Queenstown-Lakes District,street_address,ROOFTOP
172.5972256,-43.3035297,South Island Emergency Rescue Trust,6,The Red Lion,31 High St Rangiora,31 High St,Rangiora,NZ,Waimakariri District,street_address,ROOFTOP
168.6124011,-43.9720898,South Island Emergency Rescue Trust,0,World Heritage Hotel,Jackson Bay Road and State Highway 6 Jacksons,Jackson Bay Road and State Highway 6,Jacksons,NZ,Westland District,locality,APPROXIMATE
174.885971,-40.900557,South Island Emergency Rescue Trust,10,STORAGE,,,,NZ,,country,APPROXIMATE
169.7464644,-46.2307083,South Otago Town & Country Club Inc,5,South Otago Town and Country Club,1 Yarmouth Street Balclutha,1 Yarmouth Street,Balclutha,NZ,Clutha District,street_address,ROOFTOP
174.2856299,-39.590549,South Taranaki Club Inc,18,South Taranaki Club,43 Caledonia Street Hawera,43 Caledonia Street,Hawera,NZ,South Taranaki District,street_address,ROOFTOP
174.283663,-39.5893979,South Taranaki RSA Inc,4,South Taranaki RSA Club,Princess Street Hawera,Princess Street,Hawera,NZ,South Taranaki District,route,GEOMETRIC_CENTER
175.4599277,-41.0805253,South Wairarapa Workingmens Club,10,South Wairarapa Workingmens Club,120 Main Street Greytown,120 Main Street,Greytown,NZ,South Wairarapa District,street_address,ROOFTOP
172.5915831,-43.3201774,Southbrook Sports Club Inc,2,Southbrook Sports Club Inc,117 South Belt Rangiora,117 South Belt,Rangiora,NZ,Waimakariri District,street_address,ROOFTOP
170.4914959,-45.8984101,Southern Rugby Football Club Inc,2,Southern Rugby Football Club,"26 Helena Street, Bathgate Park Dunedin","26 Helena Street, Bathgate Park",Dunedin,NZ,Dunedin City,park,APPROXIMATE
170.4983231,-45.884251,Southern Society,12,Southern Sports Bar & Grill,649 Princes Street Dunedin,649 Princes Street,Dunedin,NZ,Dunedin City,street_address,ROOFTOP
169.4702502,-45.7758824,Southern Victorian Charitable Trust Inc,2,Raes Junction Hotel,"State Highway 8, Raes Junction Dunedin","State Highway 8, Raes Junction",Dunedin,NZ,Dunedin City,route,GEOMETRIC_CENTER
170.3828047,-45.8437122,Southern Victorian Charitable Trust Inc,2,Taieri Golf Club,"92 Milners Road, North Taieri Mosgiel","92 Milners Road, North Taieri",Mosgiel,NZ,Dunedin City,street_address,ROOFTOP
168.3537205,-46.4145366,Southland Bowling Club Inc,3,Southland Bowling Club,Forth Street Invercargill,Forth Street,Invercargill,NZ,Invercargill City,route,GEOMETRIC_CENTER
168.371146,-46.4115178,Southland Darts Association,2,Southland Darts Association,Turnbull Thompson Park Invercargill,Turnbull Thompson Park,Invercargill,NZ,Invercargill City,sublocality_level_1,APPROXIMATE
168.2492613,-46.444227,Southland Golf Club Inc,3,Southland Golf Club,"Pit Road, Sandy Point Otatara","Pit Road, Sandy Point",Otatara,NZ,Invercargill City,route,GEOMETRIC_CENTER
174.6524443,-36.9106699,Sports & Cultural Charitable Trust,18,Lucky Break Snooker Lounge,200 West Coast Road Glen Eden,200 West Coast Road,Glen Eden,NZ,Auckland City,street_address,ROOFTOP
174.7463515,-36.8900627,Sports & Cultural Charitable Trust,0,Seen Yakitori Bar,541 Dominon Road Balmoral,541 Dominon Road,Balmoral,NZ,Auckland City,hospital,APPROXIMATE
174.7683458,-36.84603,Sports & Cultural Charitable Trust,5,The New Superstar,13 Gore Street Auckland,13 Gore Street,Auckland,NZ,Auckland City,street_address,ROOFTOP
